"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"3892","False","Adolescent","Prole","Normal","Older","None","Football","None","Economy","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"3893","False","Adult","Middle","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","Suburb","False","HundredThou","HundredThou","True","Thousand","Fair","False","Thousand","Zero"
"3894","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"3895","False","Adult","Middle","Cautious","Older","Moderate","Football","Moderate","FamilySedan","Normal","TwentyThou","False","Normal","False","TenThou","False","TenThou","Secure","True","HundredThou","HundredThou","True","Thousand","Good","True","Thousand","Zero"
"3896","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3897","True","Adolescent","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"3898","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Poor","FiveThou","True","Normal","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","One"
"3899","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"3900","False","Adult","UpperMiddle","Normal","Current","Severe","EggShell","Severe","SportsCar","Normal","Domino","True","Normal","False","HundredThou","False","TwentyThou","Suburb","True","Million","HundredThou","True","Thousand","Good","True","HundredThou","Zero"
"3901","False","Adolescent","Prole","Cautious","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","False","Thousand","Fair","False","Thousand","Zero"
"3902","False","Adult","Middle","Normal","Older","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"3903","False","Adult","Middle","Cautious","Older","Mild","Tank","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"3904","False","Adult","Prole","Cautious","Older","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","City","True","HundredThou","TenThou","False","Thousand","Fair","False","Thousand","Many"
"3905","False","Adult","Middle","Normal","Older","Moderate","Football","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"3906","False","Adult","Middle","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Secure","False","HundredThou","HundredThou","True","Million","Fair","False","Thousand","Many"
"3907","False","Senior","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"3908","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"3909","False","Senior","Middle","Cautious","Current","None","Football","None","Economy","Poor","FiftyThou","False","SubStandard","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"3910","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"3911","False","Senior","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Excellent","FiftyThou","True","Expert","True","Thousand","False","FiftyThou","Suburb","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3912","False","Senior","Middle","Cautious","Older","None","EggShell","None","FamilySedan","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3913","False","Adult","Prole","Normal","Current","Moderate","Football","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"3914","False","Adolescent","Prole","Normal","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"3915","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3916","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3917","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"3918","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"3919","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3920","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3921","False","Adolescent","Prole","Cautious","Older","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","True","HundredThou","HundredThou","False","Thousand","Fair","False","Thousand","Zero"
"3922","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"3923","False","Senior","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3924","False","Adolescent","Prole","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","City","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"3925","False","Adult","Middle","Cautious","Current","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3926","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3927","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Excellent","TwentyThou","False","Expert","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3928","False","Senior","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"3929","False","Senior","Middle","Cautious","Current","Severe","Football","Severe","FamilySedan","Excellent","FiftyThou","False","Expert","True","HundredThou","False","TwentyThou","Secure","True","HundredThou","TenThou","True","TenThou","Good","True","Thousand","Zero"
"3930","False","Adult","Prole","Cautious","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"3931","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"3932","False","Adolescent","Middle","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"3933","False","Senior","Prole","Normal","Current","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","HundredThou","HundredThou","False","Thousand","Fair","True","Million","Many"
"3934","False","Adult","Middle","Adventurous","Older","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","One"
"3935","False","Adolescent","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","Domino","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"3936","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"3937","True","Adolescent","Middle","Normal","Older","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"3938","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"3939","False","Adolescent","Prole","Adventurous","Older","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","TenThou","Fair","False","Thousand","Zero"
