"","A","C","D","H","I","O","T"
"4362","adult","mild",2.71583782111298,"any",1666.54001315278,168.036726021641,1994.92370473054
"4363","young","none",0,"none",125.388716963255,58.4218587161842,295.132495842881
"4364","adult","none",4.96978062926558,"any",1602.7875948089,189.060122845131,1959.43556265588
"4365","young","none",0,"none",72.490821060767,60.1524014818979,270.560701048927
"4366","young","none",0,"none",87.9134547942355,50.4208211891638,262.714740147461
"4367","young","none",0,"none",152.106042966593,69.2648847981444,346.102243377642
"4368","old","mild",6.18332342660834,"any",3528.72107777196,347.049458120494,4087.5375135135
"4369","young","none",0,"none",130.017022238686,57.6373141714732,313.142694180646
"4370","young","none",0.799690532197327,"any",335.368698850695,64.4007877569636,516.388472792777
"4371","adult","none",4.67143234211025,"any",1511.43449674944,202.194153434055,1865.18571180828
"4372","adult","none",0,"none",118.775700467717,174.005591141127,420.275830465028
"4373","adult","severe",5.45049817306856,"any",4425.55694447503,178.164196541229,4802.41804287564
"4374","adult","none",0,"none",81.581244641961,193.219068312026,404.372710878788
"4375","adult","none",0,"none",122.649322491199,149.864612527194,401.325398073044
"4376","young","none",0,"none",124.274889646242,75.2442984040199,331.561269706511
"4377","young","none",0,"none",95.9565396050787,60.9720773391571,277.416005264666
"4378","adult","severe",0,"none",259.779225681847,159.295547418466,535.467865853807
"4379","young","mild",0.892112241251177,"any",561.072113645883,62.2637038933045,749.101524051687
"4380","adult","none",0,"none",98.6565958390419,174.535978172036,395.872620599258
"4381","young","none",0,"none",93.6711127066475,55.4467916466053,262.906457670556
"4382","adult","none",0,"none",99.2139729828907,164.780537417533,387.283351852321
"4383","old","none",0,"none",68.5623834330929,351.328516344995,564.264469077144
"4384","young","none",0,"none",104.513224241221,54.4520246076659,274.372146814085
"4385","young","mild",0,"none",65.6680234141681,55.9559710785922,248.350238113507
"4386","old","mild",0,"none",97.6347873884155,358.801124345913,594.345174152068
"4387","adult","mild",0,"none",125.325754808446,170.025884283321,435.499012049832
"4388","young","none",0,"none",52.3562123848558,57.5474387693169,263.603068330664
"4389","old","mild",7.66700732698366,"any",4291.81810794804,358.686886906096,4896.10527011355
"4390","young","none",0,"none",126.422045855978,69.8680590987067,323.47217290797
"4391","young","none",0,"none",121.610112498271,53.4348146387039,283.59070904001
"4392","old","mild",0,"none",76.4980283130916,403.674850036164,629.747376568843
"4393","adult","none",0,"none",84.2835789734098,163.052133811542,370.713070177835
"4394","adult","none",0,"none",87.9395913007913,184.471211163316,422.069195370043
"4395","adult","mild",0,"none",91.5142365671268,153.026734405564,384.634593108972
"4396","old","mild",0,"none",81.1735393580349,335.331974044473,544.789487687881
"4397","young","none",0,"none",90.1189613182872,59.8094644716622,268.66016989877
"4398","adult","none",2.70276892251617,"any",946.307343993742,197.625094285554,1274.56199419477
"4399","young","none",0,"none",89.7911856221553,60.3630266385959,277.560816288423
"4400","young","mild",0.895469431127958,"any",649.998417160439,64.9453270998652,846.86052018611
"4401","adult","none",0,"none",111.047087176013,166.115275652619,401.104479879923
"4402","adult","mild",0,"none",77.3083869683632,225.266334401847,440.604371941941
"4403","young","none",0,"none",83.7030611883078,66.9888657491802,267.139452836552
"4404","young","none",0,"none",129.122633167045,46.7618085767073,294.93879421947
"4405","adult","none",3.93639904684365,"any",1245.53479388499,175.761143683047,1585.44510117424
"4406","old","none",0,"none",95.0188195709504,362.169161643571,593.829106861313
"4407","young","none",0,"none",90.2180686879024,49.3899838034299,272.683068413366
"4408","young","none",0,"none",123.943496743785,58.0978591756373,291.8947361478
"4409","young","mild",0,"none",113.665872280208,65.8318460029884,300.108776706538
"4410","young","none",0,"none",89.2660248250867,55.4940333010733,282.121351399961
"4411","adult","mild",0,"none",100.79412106817,213.039916203223,451.406206871055
"4412","adult","mild",4.27713744379772,"any",2467.80774055845,167.705048648755,2814.24519325402
"4413","adult","none",0,"none",39.4184916203446,152.246693139942,327.492966012231
"4414","adult","none",0,"none",93.0003151268978,189.912876144278,411.431529675859
"4415","old","severe",6.49303198234034,"any",5322.54186985921,376.893353398982,5940.91515703565
"4416","adult","none",0,"none",67.6488551571067,168.66250226201,352.558342049706
"4417","adult","severe",3.55664202603411,"any",3010.57161408598,185.680454898199,3381.21597593979
"4418","adult","none",4.54491331992276,"any",1458.18004977555,182.35371962928,1810.28183449869
"4419","adult","mild",0,"none",162.260259932062,190.980195299037,492.143663079522
"4420","adult","none",0,"none",99.0320146132264,207.505606263372,452.474753194578
"4421","old","mild",0,"none",84.9978230234472,359.80383335313,580.797738420649
"4422","adult","mild",0,"none",60.1331110886349,195.394600128002,377.183984141338
"4423","old","none",0,"none",141.849183651486,402.36832238614,678.121095022962
"4424","old","mild",0,"none",43.227123023892,323.736566666726,512.549052673043
"4425","young","none",0,"none",94.9251974218189,64.0071357800587,295.04780911756
"4426","adult","none",4.46297863741307,"any",1475.07319826263,186.834867274066,1811.20176831496
"4427","old","none",0,"none",113.527111420178,444.163205605236,717.162507383215
"4428","young","none",0,"none",102.281675493989,61.7157464799352,283.984521760728
"4429","adult","mild",5.79226252071378,"any",3241.5099931828,219.597038276875,3656.496448189
"4430","old","mild",0,"none",57.5556744056583,353.132678415665,556.540818908321
"4431","adult","none",0,"none",71.813586381238,165.422359093983,368.128735670275
"4432","adult","none",0,"none",117.703272394124,187.896724023188,462.403956471443
"4433","adult","none",0,"none",104.508176093323,181.92422877796,417.640682516443
"4434","adult","none",2.61491139522845,"any",886.615296985688,145.679107413058,1167.28790844112
"4435","adult","severe",0,"none",175.164944035024,191.144139141273,483.809344429423
"4436","old","mild",0,"none",220.069576970433,330.16914325057,679.204561195557
"4437","young","none",0,"none",112.543985035897,74.5695062867163,304.215286394845
"4438","adult","mild",3.727405425592,"any",2163.65137456007,181.880628264176,2513.57773724664
"4439","adult","none",0,"none",118.424208656728,191.327684409339,442.080146099151
"4440","old","none",0,"none",166.559416361834,382.188056459934,706.135430250321
"4441","old","mild",0,"none",121.281954350176,399.369642971538,649.824650840878
"4442","young","mild",0,"none",140.478387375248,61.8323581136289,318.171171907274
"4443","adult","mild",0,"none",170.287944312336,185.04006067474,491.804167498824
"4444","adult","mild",2.34629610031771,"any",1375.73239158366,174.647794269729,1709.54248471375
"4445","young","none",0,"none",50.7738286636507,62.3713393071961,242.435381904614
"4446","old","mild",0,"none",75.4704100771103,411.497580794159,622.713330649408
"4447","adult","mild",3.14119495792869,"any",1806.44950698932,120.144936857784,2074.71942284249
"4448","young","none",0,"none",136.647379519145,57.9235865870828,328.944785973127
"4449","young","none",0,"none",108.753775084177,50.9953167650059,263.558754998818
"4450","adult","none",0,"none",114.088858490305,162.307761928728,401.911803377773
"4451","young","mild",1.40570066710386,"any",953.500856071522,60.6405342772764,1145.71479164266
"4452","young","none",0,"none",119.680092668499,60.8259247255542,310.253945459035
"4453","adult","none",3.6163503782023,"any",1167.70984625689,203.403550008745,1511.45966118383
"4454","old","mild",0,"none",181.386639001388,408.509059728322,733.905079973042
"4455","old","mild",0,"none",169.355366084,384.970916947718,692.162922557702
"4456","adult","mild",3.5508713808684,"any",2032.10436230666,188.244805760275,2383.8726705511
"4457","adult","none",0,"none",67.4813215943298,183.161966004266,369.558482480808
"4458","young","none",0,"none",101.869411205404,44.2964187588035,262.984125831501
"4459","adult","severe",0,"none",109.101968954405,177.386627808852,436.637469324959
"4460","old","mild",6.01351185317452,"any",3330.45437249659,355.585956470518,3882.52959610432
"4461","old","mild",8.95591920428218,"any",5014.23453732345,448.042095749917,5700.15389745575
"4462","adult","none",0,"none",115.763688361552,152.817871782326,403.754195571115
"4463","young","none",0,"none",88.3643590705991,52.5492728832279,271.232279294681
"4464","adult","none",0,"none",20.596196235073,177.345339063742,332.080726042332
"4465","young","none",0,"none",99.1140758099125,72.4227416545341,284.804404970344
"4466","young","none",0,"none",106.895376770615,61.7853777003789,305.583598153019
"4467","young","none",0,"none",102.362500471979,54.8095546009675,289.494231729264
"4468","young","severe",0,"none",202.773734874514,59.5338041888585,356.669101908677
"4469","adult","none",3.53859698567503,"any",1142.08164263285,162.657153044312,1456.92190751878
"4470","young","none",0,"none",175.748435951888,72.8890280610293,384.288388963773
"4471","adult","none",0,"none",59.8747816599205,159.218728964873,334.908686496584
"4472","adult","mild",4.25299822408448,"any",2465.82891311781,175.127678313175,2824.20195036259
"4473","old","mild",0,"none",54.7962680261374,397.322769804728,565.05598861955
"4474","adult","none",0,"none",93.9341543459355,166.01313193534,396.280803467987
"4475","adult","mild",0,"none",76.4137289892267,173.253424383437,390.136942598425
"4476","adult","mild",0,"none",109.191868389274,217.632928851754,470.479771997805
"4477","old","none",0,"none",67.4761478706172,370.193889681389,591.925283388627
"4478","young","none",0,"none",130.864958342601,55.2464381693674,311.786409842305
"4479","adult","mild",0,"none",147.504222928667,169.281503298443,442.164914628303
"4480","old","none",0,"none",122.871434437936,315.489577681631,578.890507334472
"4481","old","mild",0,"none",20.4620739338477,410.152654001172,585.06132059304
"4482","young","none",1.16846782775874,"any",447.519746610815,45.3785421815758,608.774997529135
"4483","adult","none",0,"none",100.673878406281,159.883319115833,397.334187152759
"4484","young","none",0,"none",100.652361123145,57.1297426174673,271.749598028029
"4485","adult","none",0,"none",96.899865070162,186.674495270885,403.980017100014
"4486","young","mild",0,"none",120.405273626544,50.1416165248458,300.641244891622
"4487","adult","mild",0,"none",74.644339859206,185.037958932196,391.024474399477
"4488","adult","none",0,"none",141.954427831785,150.673096346285,442.342245534033
"4489","old","mild",0,"none",180.470831114952,339.751154787122,645.568451928317
"4490","adult","none",4.03213704031892,"any",1380.5504531057,198.998178473176,1743.88742861798
"4491","adult","none",0,"none",119.736780240897,186.421554330684,442.47677594613
"4492","adult","none",0,"none",97.8440490022965,196.455873945983,437.237049266348
"4493","young","none",0,"none",75.2444130987809,51.7217330008304,240.167825580661
"4494","young","none",0,"none",122.387305276244,60.7882587243081,310.090313946169
"4495","adult","none",0,"none",113.420083639491,161.575522735641,409.011068795218
"4496","young","none",0,"none",148.653898774267,59.8456084384179,341.403943683256
"4497","adult","none",0,"none",93.5146895908607,191.587410434605,417.160921250238
"4498","adult","severe",3.90349899225449,"any",3240.35694689965,184.019814826723,3628.06514941395
"4499","adult","none",0,"none",140.184177951384,146.043430157411,439.335253638986
"4500","adult","none",0,"none",162.548966876958,163.40483793246,455.194739713653
"4501","young","none",0,"none",72.8054409141473,61.9585259133085,260.665648554545
"4502","young","none",0,"none",121.875199478117,54.8585339777936,275.263030129411
"4503","adult","mild",3.24547553475448,"any",1947.64195004239,208.670369163448,2325.64499125528
"4504","adult","severe",7.03664672994256,"any",5648.71312175682,151.786039567581,6034.45109080549
"4505","adult","none",5.42815446351986,"any",1666.63728402694,186.879016974349,2020.10307507049
"4506","young","none",0.598403137580127,"any",259.047811204441,56.0508828173025,460.314478793052
"4507","adult","mild",0,"none",104.959081097849,196.013495774039,429.272439248119
"4508","young","none",0,"none",144.129519890928,62.7230698893642,333.873897348868
"4509","adult","none",0,"none",76.933525538635,181.578509308254,397.14081284575
"4510","adult","none",0,"none",140.098027344546,202.565895315674,465.164716020016
"4511","young","none",0,"none",82.1178088238937,55.0006681417711,276.129580684043
"4512","young","none",0,"none",131.746620279865,55.267174169671,298.227103848361
"4513","adult","none",0,"none",61.7581169474371,179.983092289129,374.355870724856
"4514","adult","mild",0,"none",84.7560423918505,205.410438967267,416.631768509469
"4515","adult","none",0,"none",74.7205713741503,198.78144513802,390.843662470311
"4516","adult","none",0,"none",102.808606375477,195.095382266653,445.402083547086
"4517","adult","none",0,"none",130.15106879948,195.915250798582,462.201387164199
"4518","old","mild",0,"none",134.10534270641,379.137441975739,663.078858493446
